Video_URL,Video_Name
https://www.youtube.com/watch?v=Z9PQnsjkWQY,DIY | 3 Easy Photo Gifts (Great for Grandparents!!)
https://www.youtube.com/watch?v=1jkHOZRyYVo,BROOKE | Lincoln’s Big Boy Room Reveal!
https://www.youtube.com/watch?v=H5wHEu8Xq3g,
https://www.youtube.com/watch?v=8sBijFfb4Ng,DIY | 3 Gorgeous Flower Vases (So Easy!!)
https://www.youtube.com/watch?v=SQmSO85hZYo,DIY l Rock Garden (Fun Kid’s Craft!)
https://www.youtube.com/watch?v=TFPj7ly8t3k,DIY | Maternity Jeans Hack
https://www.youtube.com/watch?v=drZc68lSwxY,DIY | Air Dry Clay (Easy Recipe!!)
https://www.youtube.com/watch?v=ndp2gq6wveM,DIY | Best Stress Ball Ever!!
https://www.youtube.com/watch?v=Kl10gDNSXSo,DIY | How To Make Tassels (Perfect for Back to School!!)
https://www.youtube.com/watch?v=e9rj0WOQqOQ,DIY | How to Make Bath Jelly (Easy Recipe!!)
https://www.youtube.com/watch?v=rmRHkjOZ2E8,DIY | 3 Amazing Popsicle Stick Crafts
https://www.youtube.com/watch?v=W5nY7Jz2HfM,DIY | Natural Hand Sanitizer
https://www.youtube.com/watch?v=MaeUZP1zP3w,DIY | 5 Minute Macrame Planters
https://www.youtube.com/watch?v=Y1UvytoWUBU,DIY | Emoji Stress Ball (made from a Diaper!!)
https://www.youtube.com/watch?v=HQ1b-BBOohk,DIY | Flubber Soap
https://www.youtube.com/watch?v=nN-9r32loVI,DIY | Watercolor Tie Dye
https://www.youtube.com/watch?v=8xio--Asn50,DIY | Homemade Diffuser (Only 3 Ingredients!)
https://www.youtube.com/watch?v=ZjYxvBZEqNs,BROOKE | Labor & Delivery of Calvin!!
https://www.youtube.com/watch?v=dCWkh-CmsIU,DIY | Water Marble Mugs with Only 2 Ingredients!! (Easy Gift idea!)
https://www.youtube.com/watch?v=JqP2N2KoYiI,DIY | 3 Super Cool Ways to Upcycle Boxes
https://www.youtube.com/watch?v=p3aGGwhM0RQ,DIY | 5 Minute Lip Balm
https://www.youtube.com/watch?v=j9oI5R6Xl_A,DIY | How to Make Lego Sidewalk Chalk (Only 3 Ingredients!)
https://www.youtube.com/watch?v=hQOZuhE6nws,DIY | How to Make Marble Coasters from Clay (SO Easy!)
https://www.youtube.com/watch?v=jT-6dzZ-9bE,DIY | Body Butter & Balm In One!
https://www.youtube.com/watch?v=Ymv4zpTmZRs,BROOKE | Nursery Reveal!
https://www.youtube.com/watch?v=81GGaljnXt4,DIY | 3 Amazing Science Experiments (Ft. Danica McKellar)
https://www.youtube.com/watch?v=do0c9STcxoY,DIY | 3 Puffy Paint Hacks
https://www.youtube.com/watch?v=ybVvxLC5_J0,DIY | Chore Charts (cute and easy!!)
https://www.youtube.com/watch?v=TEqcpMx-6C0,DIY |  Perfect Bath Bomb Recipe
https://www.youtube.com/watch?v=7lH39a4bJpU,BROOKE | My Surprise News!
https://www.youtube.com/watch?v=o6YBozGRAK0,BROOKE | It’s A —!! (Gender Reveal)
https://www.youtube.com/watch?v=ovSAVnsmWHI,BROOKE | Pregnancy Update
https://www.youtube.com/watch?v=A6HjUAQeMqk,DIY | No-Sew Pillow
https://www.youtube.com/watch?v=qTUjWu260tY,DIY | Super Spooky Halloween Decor
https://www.youtube.com/watch?v=Eyv1SiSWN8Q,
https://www.youtube.com/watch?v=bKuB6mEpiQM,DIY | Get Organized in Style!!
https://www.youtube.com/watch?v=JFhEnMN6Uh0,DIY |  How to Make Your Own Soap (Easiest Recipe)
https://www.youtube.com/watch?v=-QGBGe7kjJ8,DIY | 3 Amazing Diet Coke Can Hacks
https://www.youtube.com/watch?v=yCvaoS-Gj2M,DIY | Glitter Balloon Bowl (Only 2 Ingredients!!)
https://www.youtube.com/watch?v=cuMOkcY-hY4,DIY | 3 Princess Party DIYS
https://www.youtube.com/watch?v=TQKNy4DhFjo,DIY | How to Make Slime WITHOUT Borax (Rainbow Slime!)
https://www.youtube.com/watch?v=1ajVuSVQ61Q,DIY | How to Make Your Own Candles (with Crayons!!) Ft. Anneorshine
https://www.youtube.com/watch?v=_dV9pzBS858,DIY | Homemade Bath Crayons
https://www.youtube.com/watch?v=QZVAbl45S-o,Private video
https://www.youtube.com/watch?v=UMNKtXsFD-A,DIY | Cell Phone Cases (Cute and Easy!!)
https://www.youtube.com/watch?v=wqxz7Gs5n_g,DIY | How to Make a No-Sew Tutu (Easy Halloween Costume!!)
https://www.youtube.com/watch?v=ZeBA_NVxRsM,DIY | Perfect Homemade Play Dough Recipe
https://www.youtube.com/watch?v=-4lltOksEEk,DIY | Reusable Slime Bubbles
https://www.youtube.com/watch?v=8nkbf6rI7Ks,DIY | Face Mask and Scrub
https://www.youtube.com/watch?v=c46HkuQP1Io,DIY | 3 Awesome Back To School DIY’s
https://www.youtube.com/watch?v=tDJqhzfNbOo,DIY | Developmental Games (Great for Toddlers!!)
https://www.youtube.com/watch?v=zlK-R3elO7c,DIY | 3 Easy Mason Jar Hacks
https://www.youtube.com/watch?v=_ma3Lx_z7ro,DIY | Lace Sneakers (Cute and Easy!!)
https://www.youtube.com/watch?v=SOvHvNRc1jQ,DIY | Vacation Scrapbook (Cute & Easy!!)
https://www.youtube.com/watch?v=G-YLW-jWO-0,DIY | Monogram Doormat
https://www.youtube.com/watch?v=CNT81i5KypA,DIY | Must Have Moving Tips!
https://www.youtube.com/watch?v=rzIaKwWJDZI,DIY | MODERN DIAPER CAKE | Oh Joy Digital Baby Shower!
https://www.youtube.com/watch?v=0YY-WmJw8LU,DIY | 52 Reasons I Love You
https://www.youtube.com/watch?v=x1Cb-wF8nU4,DIY | Easy Party Decor (Lincoln's Birthday!!)
https://www.youtube.com/watch?v=qtDycgtiqxA,DIY | Anthropologie Metallic Letters
https://www.youtube.com/watch?v=8Y1Kv3_kOS8,DIY | Growth Chart (fun & easy!!!)
https://www.youtube.com/watch?v=3e7QGm1cGd8,DIY | Canvas Wall Art
https://www.youtube.com/watch?v=hKHRmTpMG-M,DIY | 3 GOLD SPRAY PAINT HACKS!
https://www.youtube.com/watch?v=JYvW4rRMnGY,DIY | Canvas Tote
https://www.youtube.com/watch?v=-gCqnkIUmp0,DIY | Nursery Yarn Art
https://www.youtube.com/watch?v=cB53k6kOT38,DIY | Pinwheel Crafts (Cute & Easy!!)
https://www.youtube.com/watch?v=yNWqkZPmNCc,DIY | Jewelry Organizer (Cute and Easy!!)
https://www.youtube.com/watch?v=vk5CFrCGXc4,DIY | Furniture Makeover (Easy How To!!)
https://www.youtube.com/watch?v=liyDTcGQ2oQ,DIY | Easy Handmade Valentines
https://www.youtube.com/watch?v=acF0YlUj7QY,DIY | Halloween Pumpkin Hacks
https://www.youtube.com/watch?v=wqbj7a5TIWQ,DIY | Popsicle Stick Snowflake (Only 2 Supplies!!!)
https://www.youtube.com/watch?v=NPG0Ob4dO8E,Taylor Swift - Shake It Off - PINTEREST PARODY
https://www.youtube.com/watch?v=3NvSXucYlkE,
https://www.youtube.com/watch?v=Fkr5OuMXM_8,DIY | Paper Fans (Easy Party Decor!!)
https://www.youtube.com/watch?v=Oe9TQMstpzk,DIY | Modern Hexagon Shelf (made from POPSICLE STICKS!!)
https://www.youtube.com/watch?v=zoyJp8gOVlc,DIY | Olympic GOLD Medals
https://www.youtube.com/watch?v=C80b5TwpWy8,DIY | MY HAIR ROUTINE!
https://www.youtube.com/watch?v=zzR3q7T_KH8,DIY | Easy Salt Dough Ornaments
https://www.youtube.com/watch?v=BVKbtuyV3WQ,DIY | Yarn Easter Eggs (Cute and Easy!!)
https://www.youtube.com/watch?v=DQbCHXS0arI,"DIY | Emoji, Galaxy & Marble Easter Eggs!"
https://www.youtube.com/watch?v=3V7xM7V-Oc0,DIY | Awesome (Dye-Free) Easter Egg Decorations!!
https://www.youtube.com/watch?v=YDa7SFhy9MM,DIY | Easter Bunny Wreath
https://www.youtube.com/watch?v=rWitisO_pRI,DIY | Holiday Mason Jar Luminaries
https://www.youtube.com/watch?v=QEnl67AP9B0,DIY | New Years Kid Crafts
https://www.youtube.com/watch?v=xiXuzqaLOO0,Private video
https://www.youtube.com/watch?v=LKpH1GXPGoQ,DIY | 3 Super Cute Party Favors (cheap &easy!!)
https://www.youtube.com/watch?v=OpXSS8azzLs,DIY |  CHALKBOARD PAINT BLOCKS
https://www.youtube.com/watch?v=B89vodj9eAQ,DIY | CUTEST HOME-MADE PARTY FAVORS
https://www.youtube.com/watch?v=BJ3obnSPWNM,DIY | Hot Wheels Airbrush Auto Designer
https://www.youtube.com/watch?v=kwS1NapWKco,"DIY | QUOTE ON CANVAS (cute, easy art!)"
https://www.youtube.com/watch?v=3P8PIG3LxpM,DIY | Photo Transfer to Wood!
https://www.youtube.com/watch?v=oLrYuzQTtZU,DIY | Cell Phone Case
https://www.youtube.com/watch?v=YbBaMu5fQGc,DIY/ Gift Wrap Ideas (+How to Make a Perfect Bow!!)
https://www.youtube.com/watch?v=i4InMyZD5M8,MOM'S NIGHT OUT (VidCon Pt. 2)
https://www.youtube.com/watch?v=WTuTZZucStQ,MOM'S DAY OUT (VidCon Pt. 1)
https://www.youtube.com/watch?v=a_-lKyazepw,DIY VLOG | Reading Fair at the Grove
https://www.youtube.com/watch?v=jDnqZc8N_nY,DIY | BROOKE'S Q & A!
https://www.youtube.com/watch?v=cgo_EfATDm8,DIY | Michaels Summer Craft Haul + GIVEAWAY!!!
